기준일,시군구명,구분,품목,규격 및 단위,물가동향,데이터기준일자
2023-03-14,영통구,수산물(4),오징어,"물오징어(생물) 25cm, 1마리",4266,2023-03-28
2023-03-14,영통구,수산물(4),고등어,"자반고등어 30cm,1마리",3609,2023-03-28
2023-03-24,장안구,개인서비스요금(외식비),설렁탕,1인분(보통),9063,2023-03-28
2023-03-24,장안구,개인서비스요금(외식비),냉면,"물냉면,1인분(보통)",7700,2023-03-28
2023-03-24,장안구,개인서비스요금(외식비),비빕밥,1인분(보통),7500,2023-03-28
2023-03-24,장안구,개인서비스요금(외식비),갈비탕,1인분(보통),11850,2023-03-28
2023-03-24,장안구,개인서비스요금(외식비),삼계탕,"닭 1마리,1인분(보통)",14222,2023-03-28
2023-03-24,장안구,개인서비스요금(외식비),김치찌개,1인분(보통),7550,2023-03-28
2023-03-24,장안구,개인서비스요금(외식비),된장찌개,1인분(보통),7250,2023-03-28
2023-03-24,장안구,개인서비스요금(외식비),불고기,"쇠고기 200g(국내산육우), 공기밥 제외",13313,2023-03-28
2023-03-24,장안구,개인서비스요금(외식비),삼겹살(외식),"돼지고기 200g(국내산), 공기밥 제외",15530,2023-03-28
2023-03-24,장안구,개인서비스요금(외식비),등심구이(외식),"쇠고기 200g(한우, 1+), 1인분",49463,2023-03-28
2023-03-24,장안구,개인서비스요금(외식비),돼지갈비(외식),국내산 200g,15140,2023-03-28
2023-03-24,장안구,개인서비스요금(외식비),짜장면,중화요리점 1그릇(보통),6200,2023-03-28
2023-03-24,장안구,개인서비스요금(외식비),짬뽕,중화요리점 1그릇(보통),7850,2023-03-28
2023-03-24,장안구,개인서비스요금(외식비),탕수육,"중화요리점 1그릇(중, 돼지고기)",21890,2023-03-28
2023-03-24,장안구,개인서비스요금(외식비),생선초밥,"일식집 1인분, 활어기준",13940,2023-03-28
2023-03-24,장안구,개인서비스요금(외식비),돈까스,"돈까스(국내산) 식당, 1인분",7600,2023-03-28
2023-03-24,장안구,개인서비스요금(외식비),햄버거,"전문점, 불고기 버거 1개",4438,2023-03-28
2023-03-24,장안구,개인서비스요금(외식비),피자,"전문점, 불고기 피자, 기본형(레귤러)",15630,2023-03-28
2023-03-24,장안구,개인서비스요금(외식비),커피(외식),"커피전문점, 일반 원두커피 1잔",2710,2023-03-28
2023-03-24,장안구,개인서비스요금(외식비),국산차(외식),녹차 1잔,3980,2023-03-28
2023-03-24,장안구,개인서비스요금(외식비),치킨,"튀김통닭, 후라이드",15122,2023-03-28
2023-03-24,장안구,개인서비스요금(외식비),칼국수,칼국수 전문점 1그릇,7350,2023-03-28
2023-03-24,장안구,개인서비스요금(외식비),조리라면(외식),분식집 1인분,4250,2023-03-28
2023-03-24,장안구,개인서비스요금(외식비),김밥,"일반김밥, 1줄",3120,2023-03-28
2023-03-24,장안구,"(세탁업,이미용업,숙박업등)",세탁료,"신사복, 상하 드라이클리닝 1회",7650,2023-03-28
2023-03-24,장안구,"(세탁업,이미용업,숙박업등)",의복수선료,"신사복 하의길의 수단(바지밑단줄임), 1회",4222,2023-03-28
2023-03-24,장안구,"(세탁업,이미용업,숙박업등)",목욕료,"일반 대중탕, 성인1회",8750,2023-03-28
2023-03-24,장안구,"(세탁업,이미용업,숙박업등)",이용료,"성인남성이발, 중류급 1회",11600,2023-03-28
2023-03-24,장안구,"(세탁업,이미용업,숙박업등)",미용료(커트),"성인여자커트, 중류급 1회(주택,아파트단지 등 일반업소)",13000,2023-03-28
2023-03-24,장안구,"(세탁업,이미용업,숙박업등)",미용료(파마),"성인여자 기본, 중류급 1회(주택,아파트단지 등 일반업소_)",38000,2023-03-28
2023-03-24,장안구,"(세탁업,이미용업,숙박업등)",찜질방이용료,성인1회(찜질복 대여료 포함),10875,2023-03-28
2023-03-24,장안구,"(세탁업,이미용업,숙박업등)",숙박(호텔),관광호텔 1급 기준 대여료 포함,,2023-03-28
2023-03-24,장안구,"(세탁업,이미용업,숙박업등)",숙박(여관),"갑류, 독방 1박, 욕실부설, 1일",41667,2023-03-28
2023-03-24,장안구,"(세탁업,이미용업,숙박업등)",콘도이용료,"약 82.65㎡ 회원기준,1일 사용기준",,2023-03-28
2023-03-24,장안구,개인서비스요금(기타),영화관람료,"주중 상영시간, 1매(입장세 및 문예진흥기금 포함)",13500,2023-03-28
2023-03-24,장안구,개인서비스요금(기타),수영장이용료,"성인일반 입장료(체육기금포함),1회",9667,2023-03-28
2023-03-24,장안구,개인서비스요금(기타),볼링장이용료,"일반인, 평일 오후시간(신발제외), 1시간",4375,2023-03-28
2023-03-24,장안구,개인서비스요금(기타),골프연습장이용료,"초급반(남자),회비 레슨비(진흥기금 포함,의복 및 신발제외), 1개월",234000,2023-03-28
2023-03-24,장안구,개인서비스요금(기타),노래방이용료,"일반인, 저녁시간대,일반실,1시간",29000,2023-03-28
2023-03-24,장안구,개인서비스요금(기타),당구장이용료,"쿠션 당구대, 일반인, 저녁시간 1시간",9480,2023-03-28
2023-03-24,장안구,개인서비스요금(기타),운동경기관람료,"성인 경기입장료(축구,야구 등), 1회",12000,2023-03-28
2023-03-24,장안구,개인서비스요금(기타),PC방 이용료,기본시간 1회,1030,2023-03-28
2023-03-24,장안구,개인서비스요금(기타),택배수수료,"무게 20kg이하, 타지역 1개",7650,2023-03-28
2023-03-24,장안구,개인서비스요금(기타),사진촬영료,"반명함판 컬러 3*4㎝, 1조(8매)",19889,2023-03-28
2023-03-24,장안구,개인서비스요금(기타),사진인화료,"디지털 사진인화요금(현상료 포함), 1매",688,2023-03-28
2023-03-24,장안구,개인서비스요금(기타),공동주택관리비,"아파트, 개별부담금 제외한 전금액",137067,2023-03-28
2023-03-24,장안구,생필품 요금(농산물 8),사과,"상품, 1개",1881,2023-03-28
2023-03-24,장안구,생필품 요금(농산물 8),배,"상품, 1개",2759,2023-03-28
2023-03-24,장안구,생필품 요금(농산물 8),배추,"2kg(중간크기), 1포기",3837,2023-03-28
2023-03-24,장안구,생필품 요금(농산물 8),무,"1kg, 잎 없는것",1624,2023-03-28
2023-03-24,장안구,생필품 요금(농산물 8),양파,"작은망(까지않은것 1.5kg), 1망",3596,2023-03-28
2023-03-24,장안구,생필품 요금(농산물 8),상추,"적상추 ,100g",1159,2023-03-28
2023-03-24,장안구,생필품 요금(농산물 8),오이,"다다기오이,1개",1026,2023-03-28
2023-03-24,장안구,생필품 요금(농산물 8),호박,"애호박(중), 1개",2085,2023-03-28
2023-03-24,장안구,축산물(4),쇠고기,"한우불고기(1등급), 600g",29718,2023-03-28
2023-03-24,장안구,축산물(4),돼지고기,"생삼겹살(국내산), 600g",15114,2023-03-28
2023-03-24,장안구,축산물(4),닭고기,"육계(국내산), 1마리(1kg)",8568,2023-03-28
2023-03-24,장안구,축산물(4),달걀,"10개입, 1판 10개",3838,2023-03-28
2023-03-24,장안구,수산물(4),갈치,"생물(60cm), 1마리",9933,2023-03-28
2023-03-24,장안구,수산물(4),동태,"냉동, 1kg, 1마리",3508,2023-03-28
2023-03-24,장안구,수산물(4),오징어,"물오징어(생물) 25cm, 1마리",4553,2023-03-28
2023-03-24,장안구,수산물(4),고등어,"자반고등어 30cm,1마리",3736,2023-03-28
2023-03-24,권선구,개인서비스요금(외식비),설렁탕,1인분(보통),9944,2023-03-28
2023-03-24,권선구,개인서비스요금(외식비),냉면,"물냉면,1인분(보통)",7090,2023-03-28
2023-03-24,권선구,개인서비스요금(외식비),비빕밥,1인분(보통),7167,2023-03-28
2023-03-24,권선구,개인서비스요금(외식비),갈비탕,1인분(보통),12200,2023-03-28
2023-03-24,권선구,개인서비스요금(외식비),삼계탕,"닭 1마리,1인분(보통)",15190,2023-03-28
2023-03-24,권선구,개인서비스요금(외식비),김치찌개,1인분(보통),7550,2023-03-28
2023-03-24,권선구,개인서비스요금(외식비),된장찌개,1인분(보통),7250,2023-03-28
2023-03-24,권선구,개인서비스요금(외식비),불고기,"쇠고기 200g(국내산육우), 공기밥 제외",14656,2023-03-28
2023-03-24,권선구,개인서비스요금(외식비),삼겹살(외식),"돼지고기 200g(국내산), 공기밥 제외",14310,2023-03-28
2023-03-24,권선구,개인서비스요금(외식비),등심구이(외식),"쇠고기 200g(한우, 1+), 1인분",38914,2023-03-28
2023-03-24,권선구,개인서비스요금(외식비),돼지갈비(외식),국내산 200g,14142,2023-03-28
2023-03-24,권선구,개인서비스요금(외식비),짜장면,중화요리점 1그릇(보통),6100,2023-03-28
2023-03-24,권선구,개인서비스요금(외식비),짬뽕,중화요리점 1그릇(보통),8000,2023-03-28
2023-03-24,권선구,개인서비스요금(외식비),탕수육,"중화요리점 1그릇(중, 돼지고기)",23450,2023-03-28
2023-03-24,권선구,개인서비스요금(외식비),생선초밥,"일식집 1인분, 활어기준",15333,2023-03-28
2023-03-24,권선구,개인서비스요금(외식비),돈까스,"돈까스(국내산) 식당, 1인분",8300,2023-03-28
2023-03-24,권선구,개인서비스요금(외식비),햄버거,"전문점, 불고기 버거 1개",4130,2023-03-28
2023-03-24,권선구,개인서비스요금(외식비),피자,"전문점, 불고기 피자, 기본형(레귤러)",16070,2023-03-28
2023-03-24,권선구,개인서비스요금(외식비),커피(외식),"커피전문점, 일반 원두커피 1잔",3420,2023-03-28
2023-03-24,권선구,개인서비스요금(외식비),국산차(외식),녹차 1잔,4600,2023-03-28
2023-03-24,권선구,개인서비스요금(외식비),치킨,"튀김통닭, 후라이드",17400,2023-03-28
2023-03-24,권선구,개인서비스요금(외식비),칼국수,칼국수 전문점 1그릇,7190,2023-03-28
2023-03-24,권선구,개인서비스요금(외식비),조리라면(외식),분식집 1인분,3900,2023-03-28
2023-03-24,권선구,개인서비스요금(외식비),김밥,"일반김밥, 1줄",2900,2023-03-28
2023-03-24,권선구,"(세탁업,이미용업,숙박업등)",세탁료,"신사복, 상하 드라이클리닝 1회",8040,2023-03-28
2023-03-24,권선구,"(세탁업,이미용업,숙박업등)",의복수선료,"신사복 하의길의 수단(바지밑단줄임), 1회",4400,2023-03-28
2023-03-24,권선구,"(세탁업,이미용업,숙박업등)",목욕료,"일반 대중탕, 성인1회",8333,2023-03-28
2023-03-24,권선구,"(세탁업,이미용업,숙박업등)",이용료,"성인남성이발, 중류급 1회",11300,2023-03-28
2023-03-24,권선구,"(세탁업,이미용업,숙박업등)",미용료(커트),"성인여자커트, 중류급 1회(주택,아파트단지 등 일반업소)",14800,2023-03-28
2023-03-24,권선구,"(세탁업,이미용업,숙박업등)",미용료(파마),"성인여자 기본, 중류급 1회(주택,아파트단지 등 일반업소_)",47700,2023-03-28
2023-03-24,권선구,"(세탁업,이미용업,숙박업등)",찜질방이용료,성인1회(찜질복 대여료 포함),10667,2023-03-28
2023-03-24,권선구,"(세탁업,이미용업,숙박업등)",숙박(호텔),관광호텔 1급 기준 대여료 포함,70000,2023-03-28
2023-03-24,권선구,"(세탁업,이미용업,숙박업등)",숙박(여관),"갑류, 독방 1박, 욕실부설, 1일",48333,2023-03-28
2023-03-24,권선구,"(세탁업,이미용업,숙박업등)",콘도이용료,"약 82.65㎡ 회원기준,1일 사용기준",,2023-03-28
2023-03-24,권선구,개인서비스요금(기타),영화관람료,"주중 상영시간, 1매(입장세 및 문예진흥기금 포함)",14667,2023-03-28
2023-03-24,권선구,개인서비스요금(기타),수영장이용료,"성인일반 입장료(체육기금포함),1회",5333,2023-03-28
2023-03-24,권선구,개인서비스요금(기타),볼링장이용료,"일반인, 평일 오후시간(신발제외), 1시간",4480,2023-03-28
2023-03-24,권선구,개인서비스요금(기타),골프연습장이용료,"초급반(남자),회비 레슨비(진흥기금 포함,의복 및 신발제외), 1개월",222143,2023-03-28
2023-03-24,권선구,개인서비스요금(기타),노래방이용료,"일반인, 저녁시간대,일반실,1시간",29500,2023-03-28
2023-03-24,권선구,개인서비스요금(기타),당구장이용료,"쿠션 당구대, 일반인, 저녁시간 1시간",9111,2023-03-28
2023-03-24,권선구,개인서비스요금(기타),운동경기관람료,"성인 경기입장료(축구,야구 등), 1회",15000,2023-03-28
2023-03-24,권선구,개인서비스요금(기타),PC방 이용료,기본시간 1회,1156,2023-03-28
2023-03-24,권선구,개인서비스요금(기타),택배수수료,"무게 20kg이하, 타지역 1개",7133,2023-03-28
2023-03-24,권선구,개인서비스요금(기타),사진촬영료,"반명함판 컬러 3*4㎝, 1조(8매)",19222,2023-03-28
2023-03-24,권선구,개인서비스요금(기타),사진인화료,"디지털 사진인화요금(현상료 포함), 1매",689,2023-03-28
2023-03-24,권선구,개인서비스요금(기타),공동주택관리비,"아파트, 개별부담금 제외한 전금액",139993,2023-03-28
2023-03-24,권선구,생필품 요금(농산물 8),사과,"상품, 1개",1966,2023-03-28
2023-03-24,권선구,생필품 요금(농산물 8),배,"상품, 1개",3155,2023-03-28
2023-03-24,권선구,생필품 요금(농산물 8),배추,"2kg(중간크기), 1포기",3648,2023-03-28
2023-03-24,권선구,생필품 요금(농산물 8),무,"1kg, 잎 없는것",1655,2023-03-28
2023-03-24,권선구,생필품 요금(농산물 8),양파,"작은망(까지않은것 1.5kg), 1망",4337,2023-03-28
2023-03-24,권선구,생필품 요금(농산물 8),상추,"적상추 ,100g",1123,2023-03-28
2023-03-24,권선구,생필품 요금(농산물 8),오이,"다다기오이,1개",1104,2023-03-28
2023-03-24,권선구,생필품 요금(농산물 8),호박,"애호박(중), 1개",2060,2023-03-28
2023-03-24,권선구,축산물(4),쇠고기,"한우불고기(1등급), 600g",28430,2023-03-28
2023-03-24,권선구,축산물(4),돼지고기,"생삼겹살(국내산), 600g",13431,2023-03-28
2023-03-24,권선구,축산물(4),닭고기,"육계(국내산), 1마리(1kg)",8298,2023-03-28
2023-03-24,권선구,축산물(4),달걀,"10개입, 1판 10개",4280,2023-03-28
2023-03-24,권선구,수산물(4),갈치,"생물(60cm), 1마리",9729,2023-03-28
2023-03-24,권선구,수산물(4),동태,"냉동, 1kg, 1마리",4096,2023-03-28
2023-03-24,권선구,수산물(4),오징어,"물오징어(생물) 25cm, 1마리",4303,2023-03-28
2023-03-24,권선구,수산물(4),고등어,"자반고등어 30cm,1마리",4889,2023-03-28
2023-03-24,팔달구,개인서비스요금(외식비),설렁탕,1인분(보통),9044,2023-03-28
2023-03-24,팔달구,개인서비스요금(외식비),냉면,"물냉면,1인분(보통)",8350,2023-03-28
2023-03-24,팔달구,개인서비스요금(외식비),비빕밥,1인분(보통),8200,2023-03-28
2023-03-24,팔달구,개인서비스요금(외식비),갈비탕,1인분(보통),11900,2023-03-28
2023-03-24,팔달구,개인서비스요금(외식비),삼계탕,"닭 1마리,1인분(보통)",14700,2023-03-28
2023-03-24,팔달구,개인서비스요금(외식비),김치찌개,1인분(보통),7550,2023-03-28
2023-03-24,팔달구,개인서비스요금(외식비),된장찌개,1인분(보통),7200,2023-03-28
2023-03-24,팔달구,개인서비스요금(외식비),불고기,"쇠고기 200g(국내산육우), 공기밥 제외",17125,2023-03-28
2023-03-24,팔달구,개인서비스요금(외식비),삼겹살(외식),"돼지고기 200g(국내산), 공기밥 제외",14400,2023-03-28
2023-03-24,팔달구,개인서비스요금(외식비),등심구이(외식),"쇠고기 200g(한우, 1+), 1인분",40797,2023-03-28
2023-03-24,팔달구,개인서비스요금(외식비),돼지갈비(외식),국내산 200g,13920,2023-03-28
2023-03-24,팔달구,개인서비스요금(외식비),짜장면,중화요리점 1그릇(보통),6200,2023-03-28
2023-03-24,팔달구,개인서비스요금(외식비),짬뽕,중화요리점 1그릇(보통),8150,2023-03-28
2023-03-24,팔달구,개인서비스요금(외식비),탕수육,"중화요리점 1그릇(중, 돼지고기)",20800,2023-03-28
2023-03-24,팔달구,개인서비스요금(외식비),생선초밥,"일식집 1인분, 활어기준",16286,2023-03-28
2023-03-24,팔달구,개인서비스요금(외식비),돈까스,"돈까스(국내산) 식당, 1인분",8256,2023-03-28
2023-03-24,팔달구,개인서비스요금(외식비),햄버거,"전문점, 불고기 버거 1개",4343,2023-03-28
2023-03-24,팔달구,개인서비스요금(외식비),피자,"전문점, 불고기 피자, 기본형(레귤러)",16593,2023-03-28
2023-03-24,팔달구,개인서비스요금(외식비),커피(외식),"커피전문점, 일반 원두커피 1잔",3820,2023-03-28
2023-03-24,팔달구,개인서비스요금(외식비),국산차(외식),녹차 1잔,4220,2023-03-28
2023-03-24,팔달구,개인서비스요금(외식비),치킨,"튀김통닭, 후라이드",17300,2023-03-28
2023-03-24,팔달구,개인서비스요금(외식비),칼국수,칼국수 전문점 1그릇,6600,2023-03-28
2023-03-24,팔달구,개인서비스요금(외식비),조리라면(외식),분식집 1인분,3722,2023-03-28
2023-03-24,팔달구,개인서비스요금(외식비),김밥,"일반김밥, 1줄",2700,2023-03-28
2023-03-24,팔달구,"(세탁업,이미용업,숙박업등)",세탁료,"신사복, 상하 드라이클리닝 1회",7333,2023-03-28
2023-03-24,팔달구,"(세탁업,이미용업,숙박업등)",의복수선료,"신사복 하의길의 수단(바지밑단줄임), 1회",4100,2023-03-28
2023-03-24,팔달구,"(세탁업,이미용업,숙박업등)",목욕료,"일반 대중탕, 성인1회",8500,2023-03-28
2023-03-24,팔달구,"(세탁업,이미용업,숙박업등)",이용료,"성인남성이발, 중류급 1회",11500,2023-03-28
2023-03-24,팔달구,"(세탁업,이미용업,숙박업등)",미용료(커트),"성인여자커트, 중류급 1회(주택,아파트단지 등 일반업소)",14800,2023-03-28
2023-03-24,팔달구,"(세탁업,이미용업,숙박업등)",미용료(파마),"성인여자 기본, 중류급 1회(주택,아파트단지 등 일반업소_)",48000,2023-03-28
2023-03-24,팔달구,"(세탁업,이미용업,숙박업등)",찜질방이용료,성인1회(찜질복 대여료 포함),10100,2023-03-28
2023-03-24,팔달구,"(세탁업,이미용업,숙박업등)",숙박(호텔),관광호텔 1급 기준 대여료 포함,170500,2023-03-28
2023-03-24,팔달구,"(세탁업,이미용업,숙박업등)",숙박(여관),"갑류, 독방 1박, 욕실부설, 1일",29286,2023-03-28
2023-03-24,팔달구,"(세탁업,이미용업,숙박업등)",콘도이용료,"약 82.65㎡ 회원기준,1일 사용기준",,2023-03-28
2023-03-24,팔달구,개인서비스요금(기타),영화관람료,"주중 상영시간, 1매(입장세 및 문예진흥기금 포함)",13333,2023-03-28
2023-03-24,팔달구,개인서비스요금(기타),수영장이용료,"성인일반 입장료(체육기금포함),1회",9250,2023-03-28
2023-03-24,팔달구,개인서비스요금(기타),볼링장이용료,"일반인, 평일 오후시간(신발제외), 1시간",5750,2023-03-28
2023-03-24,팔달구,개인서비스요금(기타),골프연습장이용료,"초급반(남자),회비 레슨비(진흥기금 포함,의복 및 신발제외), 1개월",223333,2023-03-28
2023-03-24,팔달구,개인서비스요금(기타),노래방이용료,"일반인, 저녁시간대,일반실,1시간",23400,2023-03-28
2023-03-24,팔달구,개인서비스요금(기타),당구장이용료,"쿠션 당구대, 일반인, 저녁시간 1시간",8975,2023-03-28
2023-03-24,팔달구,개인서비스요금(기타),운동경기관람료,"성인 경기입장료(축구,야구 등), 1회",14000,2023-03-28
2023-03-24,팔달구,개인서비스요금(기타),PC방 이용료,기본시간 1회,1156,2023-03-28
2023-03-24,팔달구,개인서비스요금(기타),택배수수료,"무게 20kg이하, 타지역 1개",6750,2023-03-28
2023-03-24,팔달구,개인서비스요금(기타),사진촬영료,"반명함판 컬러 3*4㎝, 1조(8매)",17125,2023-03-28
2023-03-24,팔달구,개인서비스요금(기타),사진인화료,"디지털 사진인화요금(현상료 포함), 1매",588,2023-03-28
2023-03-24,팔달구,개인서비스요금(기타),공동주택관리비,"아파트, 개별부담금 제외한 전금액",132684,2023-03-28
2023-03-24,팔달구,생필품 요금(농산물 8),사과,"상품, 1개",2476,2023-03-28
2023-03-24,팔달구,생필품 요금(농산물 8),배,"상품, 1개",3402,2023-03-28
2023-03-24,팔달구,생필품 요금(농산물 8),배추,"2kg(중간크기), 1포기",3616,2023-03-28
2023-03-24,팔달구,생필품 요금(농산물 8),무,"1kg, 잎 없는것",1662,2023-03-28
2023-03-24,팔달구,생필품 요금(농산물 8),양파,"작은망(까지않은것 1.5kg), 1망",4596,2023-03-28
2023-03-24,팔달구,생필품 요금(농산물 8),상추,"적상추 ,100g",1428,2023-03-28
2023-03-24,팔달구,생필품 요금(농산물 8),오이,"다다기오이,1개",1091,2023-03-28
2023-03-24,팔달구,생필품 요금(농산물 8),호박,"애호박(중), 1개",2032,2023-03-28
2023-03-24,팔달구,축산물(4),쇠고기,"한우불고기(1등급), 600g",28188,2023-03-28
2023-03-24,팔달구,축산물(4),돼지고기,"생삼겹살(국내산), 600g",14804,2023-03-28
2023-03-24,팔달구,축산물(4),닭고기,"육계(국내산), 1마리(1kg)",8744,2023-03-28
2023-03-24,팔달구,축산물(4),달걀,"10개입, 1판 10개",3454,2023-03-28
2023-03-24,팔달구,수산물(4),갈치,"생물(60cm), 1마리",7307,2023-03-28
2023-03-24,팔달구,수산물(4),동태,"냉동, 1kg, 1마리",4061,2023-03-28
2023-03-24,팔달구,수산물(4),오징어,"물오징어(생물) 25cm, 1마리",4092,2023-03-28
2023-03-24,팔달구,수산물(4),고등어,"자반고등어 30cm,1마리",3382,2023-03-28
2023-03-24,영통구,개인서비스요금(외식비),설렁탕,1인분(보통),9250,2023-03-28
2023-03-24,영통구,개인서비스요금(외식비),냉면,"물냉면,1인분(보통)",7350,2023-03-28
2023-03-24,영통구,개인서비스요금(외식비),비빕밥,1인분(보통),8100,2023-03-28
2023-03-24,영통구,개인서비스요금(외식비),갈비탕,1인분(보통),12200,2023-03-28
2023-03-24,영통구,개인서비스요금(외식비),삼계탕,"닭 1마리,1인분(보통)",13900,2023-03-28
2023-03-24,영통구,개인서비스요금(외식비),김치찌개,1인분(보통),7650,2023-03-28
2023-03-24,영통구,개인서비스요금(외식비),된장찌개,1인분(보통),7050,2023-03-28
2023-03-24,영통구,개인서비스요금(외식비),불고기,"쇠고기 200g(국내산육우), 공기밥 제외",16050,2023-03-28
2023-03-24,영통구,개인서비스요금(외식비),삼겹살(외식),"돼지고기 200g(국내산), 공기밥 제외",15189,2023-03-28
2023-03-24,영통구,개인서비스요금(외식비),등심구이(외식),"쇠고기 200g(한우, 1+), 1인분",48341,2023-03-28
2023-03-24,영통구,개인서비스요금(외식비),돼지갈비(외식),국내산 200g,14049,2023-03-28
2023-03-24,영통구,개인서비스요금(외식비),짜장면,중화요리점 1그릇(보통),6300,2023-03-28
2023-03-24,영통구,개인서비스요금(외식비),짬뽕,중화요리점 1그릇(보통),8300,2023-03-28
2023-03-24,영통구,개인서비스요금(외식비),탕수육,"중화요리점 1그릇(중, 돼지고기)",21050,2023-03-28
2023-03-24,영통구,개인서비스요금(외식비),생선초밥,"일식집 1인분, 활어기준",16014,2023-03-28
2023-03-24,영통구,개인서비스요금(외식비),돈까스,"돈까스(국내산) 식당, 1인분",8690,2023-03-28
2023-03-24,영통구,개인서비스요금(외식비),햄버거,"전문점, 불고기 버거 1개",4422,2023-03-28
2023-03-24,영통구,개인서비스요금(외식비),피자,"전문점, 불고기 피자, 기본형(레귤러)",16180,2023-03-28
2023-03-24,영통구,개인서비스요금(외식비),커피(외식),"커피전문점, 일반 원두커피 1잔",3400,2023-03-28
2023-03-24,영통구,개인서비스요금(외식비),국산차(외식),녹차 1잔,3800,2023-03-28
2023-03-24,영통구,개인서비스요금(외식비),치킨,"튀김통닭, 후라이드",16680,2023-03-28
2023-03-24,영통구,개인서비스요금(외식비),칼국수,칼국수 전문점 1그릇,8350,2023-03-28
2023-03-24,영통구,개인서비스요금(외식비),조리라면(외식),분식집 1인분,3550,2023-03-28
2023-03-24,영통구,개인서비스요금(외식비),김밥,"일반김밥, 1줄",2980,2023-03-28
2023-03-24,영통구,"(세탁업,이미용업,숙박업등)",세탁료,"신사복, 상하 드라이클리닝 1회",7310,2023-03-28
2023-03-24,영통구,"(세탁업,이미용업,숙박업등)",의복수선료,"신사복 하의길의 수단(바지밑단줄임), 1회",4700,2023-03-28
2023-03-24,영통구,"(세탁업,이미용업,숙박업등)",목욕료,"일반 대중탕, 성인1회",8750,2023-03-28
2023-03-24,영통구,"(세탁업,이미용업,숙박업등)",이용료,"성인남성이발, 중류급 1회",12000,2023-03-28
2023-03-24,영통구,"(세탁업,이미용업,숙박업등)",미용료(커트),"성인여자커트, 중류급 1회(주택,아파트단지 등 일반업소)",15200,2023-03-28
2023-03-24,영통구,"(세탁업,이미용업,숙박업등)",미용료(파마),"성인여자 기본, 중류급 1회(주택,아파트단지 등 일반업소_)",50000,2023-03-28
2023-03-24,영통구,"(세탁업,이미용업,숙박업등)",찜질방이용료,성인1회(찜질복 대여료 포함),9667,2023-03-28
2023-03-24,영통구,"(세탁업,이미용업,숙박업등)",숙박(호텔),관광호텔 1급 기준 대여료 포함,117467,2023-03-28
2023-03-24,영통구,"(세탁업,이미용업,숙박업등)",숙박(여관),"갑류, 독방 1박, 욕실부설, 1일",42500,2023-03-28
2023-03-24,영통구,"(세탁업,이미용업,숙박업등)",콘도이용료,"약 82.65㎡ 회원기준,1일 사용기준",,2023-03-28
2023-03-24,영통구,개인서비스요금(기타),영화관람료,"주중 상영시간, 1매(입장세 및 문예진흥기금 포함)",14000,2023-03-28
2023-03-24,영통구,개인서비스요금(기타),수영장이용료,"성인일반 입장료(체육기금포함),1회",4000,2023-03-28
2023-03-24,영통구,개인서비스요금(기타),볼링장이용료,"일반인, 평일 오후시간(신발제외), 1시간",6067,2023-03-28
2023-03-24,영통구,개인서비스요금(기타),골프연습장이용료,"초급반(남자),회비 레슨비(진흥기금 포함,의복 및 신발제외), 1개월",315000,2023-03-28
2023-03-24,영통구,개인서비스요금(기타),노래방이용료,"일반인, 저녁시간대,일반실,1시간",28000,2023-03-28
2023-03-24,영통구,개인서비스요금(기타),당구장이용료,"쿠션 당구대, 일반인, 저녁시간 1시간",9975,2023-03-28
2023-03-24,영통구,개인서비스요금(기타),운동경기관람료,"성인 경기입장료(축구,야구 등), 1회",,2023-03-28
2023-03-24,영통구,개인서비스요금(기타),PC방 이용료,기본시간 1회,1086,2023-03-28
2023-03-24,영통구,개인서비스요금(기타),택배수수료,"무게 20kg이하, 타지역 1개",7970,2023-03-28
2023-03-24,영통구,개인서비스요금(기타),사진촬영료,"반명함판 컬러 3*4㎝, 1조(8매)",25173,2023-03-28
2023-03-24,영통구,개인서비스요금(기타),사진인화료,"디지털 사진인화요금(현상료 포함), 1매",589,2023-03-28
2023-03-24,영통구,개인서비스요금(기타),공동주택관리비,"아파트, 개별부담금 제외한 전금액",164258,2023-03-28
2023-03-24,영통구,생필품 요금(농산물 8),사과,"상품, 1개",1946,2023-03-28
2023-03-24,영통구,생필품 요금(농산물 8),배,"상품, 1개",2628,2023-03-28
2023-03-24,영통구,생필품 요금(농산물 8),배추,"2kg(중간크기), 1포기",3518,2023-03-28
2023-03-24,영통구,생필품 요금(농산물 8),무,"1kg, 잎 없는것",1726,2023-03-28
2023-03-24,영통구,생필품 요금(농산물 8),양파,"작은망(까지않은것 1.5kg), 1망",5182,2023-03-28
2023-03-24,영통구,생필품 요금(농산물 8),상추,"적상추 ,100g",1537,2023-03-28
2023-03-24,영통구,생필품 요금(농산물 8),오이,"다다기오이,1개",1125,2023-03-28
2023-03-24,영통구,생필품 요금(농산물 8),호박,"애호박(중), 1개",1964,2023-03-28
2023-03-24,영통구,축산물(4),쇠고기,"한우불고기(1등급), 600g",29200,2023-03-28
2023-03-24,영통구,축산물(4),돼지고기,"생삼겹살(국내산), 600g",15772,2023-03-28
2023-03-24,영통구,축산물(4),닭고기,"육계(국내산), 1마리(1kg)",9063,2023-03-28
2023-03-24,영통구,축산물(4),달걀,"10개입, 1판 10개",3913,2023-03-28
2023-03-24,영통구,수산물(4),갈치,"생물(60cm), 1마리",6326,2023-03-28
