기준일,시군구명,구분,품목,규격 및 단위,물가동향,데이터기준일자
2023-04-14,영통구,개인서비스요금(기타),택배수수료,"무게 20kg이하, 타지역 1개",8310 ,2023-04-28
2023-04-14,영통구,개인서비스요금(기타),사진촬영료,"반명함판 컬러 3*4㎝, 1조(8매)",23729 ,2023-04-28
2023-04-14,영통구,개인서비스요금(기타),사진인화료,"디지털 사진인화요금(현상료 포함), 1매",589 ,2023-04-28
2023-04-14,영통구,개인서비스요금(기타),공동주택관리비,"아파트, 개별부담금 제외한 전금액",156965 ,2023-04-28
2023-04-14,영통구,생필품 요금(농산물 8),사과,"상품, 1개",1960 ,2023-04-28
2023-04-14,영통구,생필품 요금(농산물 8),배,"상품, 1개",2606 ,2023-04-28
2023-04-14,영통구,생필품 요금(농산물 8),배추,"2kg(중간크기), 1포기",3800 ,2023-04-28
2023-04-14,영통구,생필품 요금(농산물 8),무,"1kg, 잎 없는것",1807 ,2023-04-28
2023-04-14,영통구,생필품 요금(농산물 8),양파,"작은망(까지않은것 1.5kg), 1망",4826 ,2023-04-28
2023-04-14,영통구,생필품 요금(농산물 8),상추,"적상추 ,100g",1464 ,2023-04-28
2023-04-14,영통구,생필품 요금(농산물 8),오이,"다다기오이,1개",997 ,2023-04-28
2023-04-14,영통구,생필품 요금(농산물 8),호박,"애호박(중), 1개",1845 ,2023-04-28
2023-04-14,영통구,축산물(4),쇠고기,"한우불고기(1등급), 600g",31556 ,2023-04-28
2023-04-14,영통구,축산물(4),돼지고기,"생삼겹살(국내산), 600g",15709 ,2023-04-28
2023-04-14,영통구,축산물(4),닭고기,"육계(국내산), 1마리(1kg)",9195 ,2023-04-28
2023-04-14,영통구,축산물(4),달걀,"10개입, 1판 10개",3758 ,2023-04-28
2023-04-14,영통구,수산물(4),갈치,"생물(60cm), 1마리",7738 ,2023-04-28
2023-04-14,영통구,수산물(4),동태,"냉동, 1kg, 1마리",3878 ,2023-04-28
2023-04-14,영통구,수산물(4),오징어,"물오징어(생물) 25cm, 1마리",3908 ,2023-04-28
2023-04-14,영통구,수산물(4),고등어,"자반고등어 30cm,1마리",3387 ,2023-04-28
2023-04-24,장안구,개인서비스요금(외식비),설렁탕,1인분(보통),8938 ,2023-04-28
2023-04-24,장안구,개인서비스요금(외식비),냉면,"물냉면,1인분(보통)",7900 ,2023-04-28
2023-04-24,장안구,개인서비스요금(외식비),비빕밥,1인분(보통),7150 ,2023-04-28
2023-04-24,장안구,개인서비스요금(외식비),갈비탕,1인분(보통),12150 ,2023-04-28
2023-04-24,장안구,개인서비스요금(외식비),삼계탕,"닭 1마리,1인분(보통)",14222 ,2023-04-28
2023-04-24,장안구,개인서비스요금(외식비),김치찌개,1인분(보통),7400 ,2023-04-28
2023-04-24,장안구,개인서비스요금(외식비),된장찌개,1인분(보통),7100 ,2023-04-28
2023-04-24,장안구,개인서비스요금(외식비),불고기,"쇠고기 200g(국내산육우), 공기밥 제외",13063 ,2023-04-28
2023-04-24,장안구,개인서비스요금(외식비),삼겹살(외식),"돼지고기 200g(국내산), 공기밥 제외",15530 ,2023-04-28
2023-04-24,장안구,개인서비스요금(외식비),등심구이(외식),"쇠고기 200g(한우, 1+), 1인분",52113 ,2023-04-28
2023-04-24,장안구,개인서비스요금(외식비),돼지갈비(외식),국내산 200g,14766 ,2023-04-28
2023-04-24,장안구,개인서비스요금(외식비),짜장면,중화요리점 1그릇(보통),6250 ,2023-04-28
2023-04-24,장안구,개인서비스요금(외식비),짬뽕,중화요리점 1그릇(보통),8050 ,2023-04-28
2023-04-24,장안구,개인서비스요금(외식비),탕수육,"중화요리점 1그릇(중, 돼지고기)",22790 ,2023-04-28
2023-04-24,장안구,개인서비스요금(외식비),생선초밥,"일식집 1인분, 활어기준",13490 ,2023-04-28
2023-04-24,장안구,개인서비스요금(외식비),돈까스,"돈까스(국내산) 식당, 1인분",7750 ,2023-04-28
2023-04-24,장안구,개인서비스요금(외식비),햄버거,"전문점, 불고기 버거 1개",4525 ,2023-04-28
2023-04-24,장안구,개인서비스요금(외식비),피자,"전문점, 불고기 피자, 기본형(레귤러)",15840 ,2023-04-28
2023-04-24,장안구,개인서비스요금(외식비),커피(외식),"커피전문점, 일반 원두커피 1잔",2860 ,2023-04-28
2023-04-24,장안구,개인서비스요금(외식비),국산차(외식),녹차 1잔,4060 ,2023-04-28
2023-04-24,장안구,개인서비스요금(외식비),치킨,"튀김통닭, 후라이드",16420 ,2023-04-28
2023-04-24,장안구,개인서비스요금(외식비),칼국수,칼국수 전문점 1그릇,7400 ,2023-04-28
2023-04-24,장안구,개인서비스요금(외식비),조리라면(외식),분식집 1인분,4350 ,2023-04-28
2023-04-24,장안구,개인서비스요금(외식비),김밥,"일반김밥, 1줄",3170 ,2023-04-28
2023-04-24,장안구,"(세탁업,이미용업,숙박업등)",세탁료,"신사복, 상하 드라이클리닝 1회",7750 ,2023-04-28
2023-04-24,장안구,"(세탁업,이미용업,숙박업등)",의복수선료,"신사복 하의길의 수단(바지밑단줄임), 1회",4111 ,2023-04-28
2023-04-24,장안구,"(세탁업,이미용업,숙박업등)",목욕료,"일반 대중탕, 성인1회",8750 ,2023-04-28
2023-04-24,장안구,"(세탁업,이미용업,숙박업등)",이용료,"성인남성이발, 중류급 1회",11400 ,2023-04-28
2023-04-24,장안구,"(세탁업,이미용업,숙박업등)",미용료(커트),"성인여자커트, 중류급 1회(주택,아파트단지 등 일반업소)",12000 ,2023-04-28
2023-04-24,장안구,"(세탁업,이미용업,숙박업등)",미용료(파마),"성인여자 기본, 중류급 1회(주택,아파트단지 등 일반업소_)",35000 ,2023-04-28
2023-04-24,장안구,"(세탁업,이미용업,숙박업등)",찜질방이용료,성인1회(찜질복 대여료 포함),10875 ,2023-04-28
2023-04-24,장안구,"(세탁업,이미용업,숙박업등)",숙박(호텔),관광호텔 1급 기준 대여료 포함,,2023-04-28
2023-04-24,장안구,"(세탁업,이미용업,숙박업등)",숙박(여관),"갑류, 독방 1박, 욕실부설, 1일",41667 ,2023-04-28
2023-04-24,장안구,"(세탁업,이미용업,숙박업등)",콘도이용료,"약 82.65㎡ 회원기준,1일 사용기준",,2023-04-28
2023-04-24,장안구,개인서비스요금(기타),영화관람료,"주중 상영시간, 1매(입장세 및 문예진흥기금 포함)",13500 ,2023-04-28
2023-04-24,장안구,개인서비스요금(기타),수영장이용료,"성인일반 입장료(체육기금포함),1회",9667 ,2023-04-28
2023-04-24,장안구,개인서비스요금(기타),볼링장이용료,"일반인, 평일 오후시간(신발제외), 1시간",4375 ,2023-04-28
2023-04-24,장안구,개인서비스요금(기타),골프연습장이용료,"초급반(남자),회비 레슨비(진흥기금 포함,의복 및 신발제외), 1개월",288250 ,2023-04-28
2023-04-24,장안구,개인서비스요금(기타),노래방이용료,"일반인, 저녁시간대,일반실,1시간",29000 ,2023-04-28
2023-04-24,장안구,개인서비스요금(기타),당구장이용료,"쿠션 당구대, 일반인, 저녁시간 1시간",9480 ,2023-04-28
2023-04-24,장안구,개인서비스요금(기타),운동경기관람료,"성인 경기입장료(축구,야구 등), 1회",12000 ,2023-04-28
2023-04-24,장안구,개인서비스요금(기타),PC방 이용료,기본시간 1회,2110 ,2023-04-28
2023-04-24,장안구,개인서비스요금(기타),택배수수료,"무게 20kg이하, 타지역 1개",7650 ,2023-04-28
2023-04-24,장안구,개인서비스요금(기타),사진촬영료,"반명함판 컬러 3*4㎝, 1조(8매)",19333 ,2023-04-28
2023-04-24,장안구,개인서비스요금(기타),사진인화료,"디지털 사진인화요금(현상료 포함), 1매",488 ,2023-04-28
2023-04-24,장안구,개인서비스요금(기타),공동주택관리비,"아파트, 개별부담금 제외한 전금액",136679 ,2023-04-28
2023-04-24,장안구,생필품 요금(농산물 8),사과,"상품, 1개",1890 ,2023-04-28
2023-04-24,장안구,생필품 요금(농산물 8),배,"상품, 1개",2929 ,2023-04-28
2023-04-24,장안구,생필품 요금(농산물 8),배추,"2kg(중간크기), 1포기",4352 ,2023-04-28
2023-04-24,장안구,생필품 요금(농산물 8),무,"1kg, 잎 없는것",1864 ,2023-04-28
2023-04-24,장안구,생필품 요금(농산물 8),양파,"작은망(까지않은것 1.5kg), 1망",4201 ,2023-04-28
2023-04-24,장안구,생필품 요금(농산물 8),상추,"적상추 ,100g",1090 ,2023-04-28
2023-04-24,장안구,생필품 요금(농산물 8),오이,"다다기오이,1개",789 ,2023-04-28
2023-04-24,장안구,생필품 요금(농산물 8),호박,"애호박(중), 1개",1556 ,2023-04-28
2023-04-24,장안구,축산물(4),쇠고기,"한우불고기(1등급), 600g",28038 ,2023-04-28
2023-04-24,장안구,축산물(4),돼지고기,"생삼겹살(국내산), 600g",16150 ,2023-04-28
2023-04-24,장안구,축산물(4),닭고기,"육계(국내산), 1마리(1kg)",8386 ,2023-04-28
2023-04-24,장안구,축산물(4),달걀,"10개입, 1판 10개",3548 ,2023-04-28
2023-04-24,장안구,수산물(4),갈치,"생물(60cm), 1마리",9175 ,2023-04-28
2023-04-24,장안구,수산물(4),동태,"냉동, 1kg, 1마리",3500 ,2023-04-28
2023-04-24,장안구,수산물(4),오징어,"물오징어(생물) 25cm, 1마리",4810 ,2023-04-28
2023-04-24,장안구,수산물(4),고등어,"자반고등어 30cm,1마리",3883 ,2023-04-28
2023-04-24,권선구,개인서비스요금(외식비),설렁탕,1인분(보통),9833 ,2023-04-28
2023-04-24,권선구,개인서비스요금(외식비),냉면,"물냉면,1인분(보통)",7440 ,2023-04-28
2023-04-24,권선구,개인서비스요금(외식비),비빕밥,1인분(보통),7850 ,2023-04-28
2023-04-24,권선구,개인서비스요금(외식비),갈비탕,1인분(보통),13600 ,2023-04-28
2023-04-24,권선구,개인서비스요금(외식비),삼계탕,"닭 1마리,1인분(보통)",14290 ,2023-04-28
2023-04-24,권선구,개인서비스요금(외식비),김치찌개,1인분(보통),7550 ,2023-04-28
2023-04-24,권선구,개인서비스요금(외식비),된장찌개,1인분(보통),7750 ,2023-04-28
2023-04-24,권선구,개인서비스요금(외식비),불고기,"쇠고기 200g(국내산육우), 공기밥 제외",14989 ,2023-04-28
2023-04-24,권선구,개인서비스요금(외식비),삼겹살(외식),"돼지고기 200g(국내산), 공기밥 제외",17610 ,2023-04-28
2023-04-24,권선구,개인서비스요금(외식비),등심구이(외식),"쇠고기 200g(한우, 1+), 1인분",35714 ,2023-04-28
2023-04-24,권선구,개인서비스요금(외식비),돼지갈비(외식),국내산 200g,13852 ,2023-04-28
2023-04-24,권선구,개인서비스요금(외식비),짜장면,중화요리점 1그릇(보통),6400 ,2023-04-28
2023-04-24,권선구,개인서비스요금(외식비),짬뽕,중화요리점 1그릇(보통),9400 ,2023-04-28
2023-04-24,권선구,개인서비스요금(외식비),탕수육,"중화요리점 1그릇(중, 돼지고기)",23350 ,2023-04-28
2023-04-24,권선구,개인서비스요금(외식비),생선초밥,"일식집 1인분, 활어기준",14500 ,2023-04-28
2023-04-24,권선구,개인서비스요금(외식비),돈까스,"돈까스(국내산) 식당, 1인분",8400 ,2023-04-28
2023-04-24,권선구,개인서비스요금(외식비),햄버거,"전문점, 불고기 버거 1개",4620 ,2023-04-28
2023-04-24,권선구,개인서비스요금(외식비),피자,"전문점, 불고기 피자, 기본형(레귤러)",15130 ,2023-04-28
2023-04-24,권선구,개인서비스요금(외식비),커피(외식),"커피전문점, 일반 원두커피 1잔",3450 ,2023-04-28
2023-04-24,권선구,개인서비스요금(외식비),국산차(외식),녹차 1잔,6020 ,2023-04-28
2023-04-24,권선구,개인서비스요금(외식비),치킨,"튀김통닭, 후라이드",16100 ,2023-04-28
2023-04-24,권선구,개인서비스요금(외식비),칼국수,칼국수 전문점 1그릇,7450 ,2023-04-28
2023-04-24,권선구,개인서비스요금(외식비),조리라면(외식),분식집 1인분,3850 ,2023-04-28
2023-04-24,권선구,개인서비스요금(외식비),김밥,"일반김밥, 1줄",3650 ,2023-04-28
2023-04-24,권선구,"(세탁업,이미용업,숙박업등)",세탁료,"신사복, 상하 드라이클리닝 1회",7740 ,2023-04-28
2023-04-24,권선구,"(세탁업,이미용업,숙박업등)",의복수선료,"신사복 하의길의 수단(바지밑단줄임), 1회",4700 ,2023-04-28
2023-04-24,권선구,"(세탁업,이미용업,숙박업등)",목욕료,"일반 대중탕, 성인1회",9200 ,2023-04-28
2023-04-24,권선구,"(세탁업,이미용업,숙박업등)",이용료,"성인남성이발, 중류급 1회",15800 ,2023-04-28
2023-04-24,권선구,"(세탁업,이미용업,숙박업등)",미용료(커트),"성인여자커트, 중류급 1회(주택,아파트단지 등 일반업소)",19300 ,2023-04-28
2023-04-24,권선구,"(세탁업,이미용업,숙박업등)",미용료(파마),"성인여자 기본, 중류급 1회(주택,아파트단지 등 일반업소_)",43450 ,2023-04-28
2023-04-24,권선구,"(세탁업,이미용업,숙박업등)",찜질방이용료,성인1회(찜질복 대여료 포함),9686 ,2023-04-28
2023-04-24,권선구,"(세탁업,이미용업,숙박업등)",숙박(호텔),관광호텔 1급 기준 대여료 포함,110000 ,2023-04-28
2023-04-24,권선구,"(세탁업,이미용업,숙박업등)",숙박(여관),"갑류, 독방 1박, 욕실부설, 1일",38333 ,2023-04-28
2023-04-24,권선구,"(세탁업,이미용업,숙박업등)",콘도이용료,"약 82.65㎡ 회원기준,1일 사용기준",,2023-04-28
2023-04-24,권선구,개인서비스요금(기타),영화관람료,"주중 상영시간, 1매(입장세 및 문예진흥기금 포함)",11250 ,2023-04-28
2023-04-24,권선구,개인서비스요금(기타),수영장이용료,"성인일반 입장료(체육기금포함),1회",5500 ,2023-04-28
2023-04-24,권선구,개인서비스요금(기타),볼링장이용료,"일반인, 평일 오후시간(신발제외), 1시간",6720 ,2023-04-28
2023-04-24,권선구,개인서비스요금(기타),골프연습장이용료,"초급반(남자),회비 레슨비(진흥기금 포함,의복 및 신발제외), 1개월",200857 ,2023-04-28
2023-04-24,권선구,개인서비스요금(기타),노래방이용료,"일반인, 저녁시간대,일반실,1시간",43000 ,2023-04-28
2023-04-24,권선구,개인서비스요금(기타),당구장이용료,"쿠션 당구대, 일반인, 저녁시간 1시간",8188 ,2023-04-28
2023-04-24,권선구,개인서비스요금(기타),운동경기관람료,"성인 경기입장료(축구,야구 등), 1회",7915 ,2023-04-28
2023-04-24,권선구,개인서비스요금(기타),PC방 이용료,기본시간 1회,1487 ,2023-04-28
2023-04-24,권선구,개인서비스요금(기타),택배수수료,"무게 20kg이하, 타지역 1개",6487 ,2023-04-28
2023-04-24,권선구,개인서비스요금(기타),사진촬영료,"반명함판 컬러 3*4㎝, 1조(8매)",17811 ,2023-04-28
2023-04-24,권선구,개인서비스요금(기타),사진인화료,"디지털 사진인화요금(현상료 포함), 1매",731 ,2023-04-28
2023-04-24,권선구,개인서비스요금(기타),공동주택관리비,"아파트, 개별부담금 제외한 전금액",123283 ,2023-04-28
2023-04-24,권선구,생필품 요금(농산물 8),사과,"상품, 1개",1922 ,2023-04-28
2023-04-24,권선구,생필품 요금(농산물 8),배,"상품, 1개",6845 ,2023-04-28
2023-04-24,권선구,생필품 요금(농산물 8),배추,"2kg(중간크기), 1포기",5196 ,2023-04-28
2023-04-24,권선구,생필품 요금(농산물 8),무,"1kg, 잎 없는것",2394 ,2023-04-28
2023-04-24,권선구,생필품 요금(농산물 8),양파,"작은망(까지않은것 1.5kg), 1망",3938 ,2023-04-28
2023-04-24,권선구,생필품 요금(농산물 8),상추,"적상추 ,100g",4230 ,2023-04-28
2023-04-24,권선구,생필품 요금(농산물 8),오이,"다다기오이,1개",1255 ,2023-04-28
2023-04-24,권선구,생필품 요금(농산물 8),호박,"애호박(중), 1개",1803 ,2023-04-28
2023-04-24,권선구,축산물(4),쇠고기,"한우불고기(1등급), 600g",24030 ,2023-04-28
2023-04-24,권선구,축산물(4),돼지고기,"생삼겹살(국내산), 600g",12719 ,2023-04-28
2023-04-24,권선구,축산물(4),닭고기,"육계(국내산), 1마리(1kg)",8264 ,2023-04-28
2023-04-24,권선구,축산물(4),달걀,"10개입, 1판 10개",4419 ,2023-04-28
2023-04-24,권선구,수산물(4),갈치,"생물(60cm), 1마리",13347 ,2023-04-28
2023-04-24,권선구,수산물(4),동태,"냉동, 1kg, 1마리",4384 ,2023-04-28
2023-04-24,권선구,수산물(4),오징어,"물오징어(생물) 25cm, 1마리",4327 ,2023-04-28
2023-04-24,권선구,수산물(4),고등어,"자반고등어 30cm,1마리",4653 ,2023-04-28
2023-04-24,팔달구,개인서비스요금(외식비),설렁탕,1인분(보통),9156 ,2023-04-28
2023-04-24,팔달구,개인서비스요금(외식비),냉면,"물냉면,1인분(보통)",8350 ,2023-04-28
2023-04-24,팔달구,개인서비스요금(외식비),비빕밥,1인분(보통),8200 ,2023-04-28
2023-04-24,팔달구,개인서비스요금(외식비),갈비탕,1인분(보통),11900 ,2023-04-28
2023-04-24,팔달구,개인서비스요금(외식비),삼계탕,"닭 1마리,1인분(보통)",14800 ,2023-04-28
2023-04-24,팔달구,개인서비스요금(외식비),김치찌개,1인분(보통),7450 ,2023-04-28
2023-04-24,팔달구,개인서비스요금(외식비),된장찌개,1인분(보통),7200 ,2023-04-28
2023-04-24,팔달구,개인서비스요금(외식비),불고기,"쇠고기 200g(국내산육우), 공기밥 제외",16000 ,2023-04-28
2023-04-24,팔달구,개인서비스요금(외식비),삼겹살(외식),"돼지고기 200g(국내산), 공기밥 제외",14533 ,2023-04-28
2023-04-24,팔달구,개인서비스요금(외식비),등심구이(외식),"쇠고기 200g(한우, 1+), 1인분",40797 ,2023-04-28
2023-04-24,팔달구,개인서비스요금(외식비),돼지갈비(외식),국내산 200g,14020 ,2023-04-28
2023-04-24,팔달구,개인서비스요금(외식비),짜장면,중화요리점 1그릇(보통),6350 ,2023-04-28
2023-04-24,팔달구,개인서비스요금(외식비),짬뽕,중화요리점 1그릇(보통),8250 ,2023-04-28
2023-04-24,팔달구,개인서비스요금(외식비),탕수육,"중화요리점 1그릇(중, 돼지고기)",21100 ,2023-04-28
2023-04-24,팔달구,개인서비스요금(외식비),생선초밥,"일식집 1인분, 활어기준",16286 ,2023-04-28
2023-04-24,팔달구,개인서비스요금(외식비),돈까스,"돈까스(국내산) 식당, 1인분",8467 ,2023-04-28
2023-04-24,팔달구,개인서비스요금(외식비),햄버거,"전문점, 불고기 버거 1개",4343 ,2023-04-28
2023-04-24,팔달구,개인서비스요금(외식비),피자,"전문점, 불고기 피자, 기본형(레귤러)",16593 ,2023-04-28
2023-04-24,팔달구,개인서비스요금(외식비),커피(외식),"커피전문점, 일반 원두커피 1잔",3820 ,2023-04-28
2023-04-24,팔달구,개인서비스요금(외식비),국산차(외식),녹차 1잔,4220 ,2023-04-28
2023-04-24,팔달구,개인서비스요금(외식비),치킨,"튀김통닭, 후라이드",17300 ,2023-04-28
2023-04-24,팔달구,개인서비스요금(외식비),칼국수,칼국수 전문점 1그릇,6600 ,2023-04-28
2023-04-24,팔달구,개인서비스요금(외식비),조리라면(외식),분식집 1인분,3778 ,2023-04-28
2023-04-24,팔달구,개인서비스요금(외식비),김밥,"일반김밥, 1줄",2750 ,2023-04-28
2023-04-24,팔달구,"(세탁업,이미용업,숙박업등)",세탁료,"신사복, 상하 드라이클리닝 1회",7333 ,2023-04-28
2023-04-24,팔달구,"(세탁업,이미용업,숙박업등)",의복수선료,"신사복 하의길의 수단(바지밑단줄임), 1회",4100 ,2023-04-28
2023-04-24,팔달구,"(세탁업,이미용업,숙박업등)",목욕료,"일반 대중탕, 성인1회",8667 ,2023-04-28
2023-04-24,팔달구,"(세탁업,이미용업,숙박업등)",이용료,"성인남성이발, 중류급 1회",11500 ,2023-04-28
2023-04-24,팔달구,"(세탁업,이미용업,숙박업등)",미용료(커트),"성인여자커트, 중류급 1회(주택,아파트단지 등 일반업소)",14800 ,2023-04-28
2023-04-24,팔달구,"(세탁업,이미용업,숙박업등)",미용료(파마),"성인여자 기본, 중류급 1회(주택,아파트단지 등 일반업소_)",48000 ,2023-04-28
2023-04-24,팔달구,"(세탁업,이미용업,숙박업등)",찜질방이용료,성인1회(찜질복 대여료 포함),10100 ,2023-04-28
2023-04-24,팔달구,"(세탁업,이미용업,숙박업등)",숙박(호텔),관광호텔 1급 기준 대여료 포함,170500 ,2023-04-28
2023-04-24,팔달구,"(세탁업,이미용업,숙박업등)",숙박(여관),"갑류, 독방 1박, 욕실부설, 1일",29286 ,2023-04-28
2023-04-24,팔달구,"(세탁업,이미용업,숙박업등)",콘도이용료,"약 82.65㎡ 회원기준,1일 사용기준",,2023-04-28
2023-04-24,팔달구,개인서비스요금(기타),영화관람료,"주중 상영시간, 1매(입장세 및 문예진흥기금 포함)",13333 ,2023-04-28
2023-04-24,팔달구,개인서비스요금(기타),수영장이용료,"성인일반 입장료(체육기금포함),1회",9250 ,2023-04-28
2023-04-24,팔달구,개인서비스요금(기타),볼링장이용료,"일반인, 평일 오후시간(신발제외), 1시간",5750 ,2023-04-28
2023-04-24,팔달구,개인서비스요금(기타),골프연습장이용료,"초급반(남자),회비 레슨비(진흥기금 포함,의복 및 신발제외), 1개월",223333 ,2023-04-28
2023-04-24,팔달구,개인서비스요금(기타),노래방이용료,"일반인, 저녁시간대,일반실,1시간",23800 ,2023-04-28
2023-04-24,팔달구,개인서비스요금(기타),당구장이용료,"쿠션 당구대, 일반인, 저녁시간 1시간",8975 ,2023-04-28
2023-04-24,팔달구,개인서비스요금(기타),운동경기관람료,"성인 경기입장료(축구,야구 등), 1회",14000 ,2023-04-28
2023-04-24,팔달구,개인서비스요금(기타),PC방 이용료,기본시간 1회,1156 ,2023-04-28
2023-04-24,팔달구,개인서비스요금(기타),택배수수료,"무게 20kg이하, 타지역 1개",6750 ,2023-04-28
2023-04-24,팔달구,개인서비스요금(기타),사진촬영료,"반명함판 컬러 3*4㎝, 1조(8매)",17125 ,2023-04-28
2023-04-24,팔달구,개인서비스요금(기타),사진인화료,"디지털 사진인화요금(현상료 포함), 1매",581 ,2023-04-28
2023-04-24,팔달구,개인서비스요금(기타),공동주택관리비,"아파트, 개별부담금 제외한 전금액",132684 ,2023-04-28
2023-04-24,팔달구,생필품 요금(농산물 8),사과,"상품, 1개",2142 ,2023-04-28
2023-04-24,팔달구,생필품 요금(농산물 8),배,"상품, 1개",3083 ,2023-04-28
2023-04-24,팔달구,생필품 요금(농산물 8),배추,"2kg(중간크기), 1포기",4154 ,2023-04-28
2023-04-24,팔달구,생필품 요금(농산물 8),무,"1kg, 잎 없는것",1580 ,2023-04-28
2023-04-24,팔달구,생필품 요금(농산물 8),양파,"작은망(까지않은것 1.5kg), 1망",4043 ,2023-04-28
2023-04-24,팔달구,생필품 요금(농산물 8),상추,"적상추 ,100g",1250 ,2023-04-28
2023-04-24,팔달구,생필품 요금(농산물 8),오이,"다다기오이,1개",838 ,2023-04-28
2023-04-24,팔달구,생필품 요금(농산물 8),호박,"애호박(중), 1개",1764 ,2023-04-28
2023-04-24,팔달구,축산물(4),쇠고기,"한우불고기(1등급), 600g",29316 ,2023-04-28
2023-04-24,팔달구,축산물(4),돼지고기,"생삼겹살(국내산), 600g",15234 ,2023-04-28
2023-04-24,팔달구,축산물(4),닭고기,"육계(국내산), 1마리(1kg)",8594 ,2023-04-28
2023-04-24,팔달구,축산물(4),달걀,"10개입, 1판 10개",3392 ,2023-04-28
2023-04-24,팔달구,수산물(4),갈치,"생물(60cm), 1마리",7632 ,2023-04-28
2023-04-24,팔달구,수산물(4),동태,"냉동, 1kg, 1마리",3972 ,2023-04-28
2023-04-24,팔달구,수산물(4),오징어,"물오징어(생물) 25cm, 1마리",4171 ,2023-04-28
2023-04-24,팔달구,수산물(4),고등어,"자반고등어 30cm,1마리",3394 ,2023-04-28
2023-04-24,영통구,개인서비스요금(외식비),설렁탕,1인분(보통),9450 ,2023-04-28
2023-04-24,영통구,개인서비스요금(외식비),냉면,"물냉면,1인분(보통)",7750 ,2023-04-28
2023-04-24,영통구,개인서비스요금(외식비),비빕밥,1인분(보통),7850 ,2023-04-28
2023-04-24,영통구,개인서비스요금(외식비),갈비탕,1인분(보통),12800 ,2023-04-28
2023-04-24,영통구,개인서비스요금(외식비),삼계탕,"닭 1마리,1인분(보통)",13900 ,2023-04-28
2023-04-24,영통구,개인서비스요금(외식비),김치찌개,1인분(보통),8056 ,2023-04-28
2023-04-24,영통구,개인서비스요금(외식비),된장찌개,1인분(보통),7667 ,2023-04-28
2023-04-24,영통구,개인서비스요금(외식비),불고기,"쇠고기 200g(국내산육우), 공기밥 제외",17200 ,2023-04-28
2023-04-24,영통구,개인서비스요금(외식비),삼겹살(외식),"돼지고기 200g(국내산), 공기밥 제외",15089 ,2023-04-28
2023-04-24,영통구,개인서비스요금(외식비),등심구이(외식),"쇠고기 200g(한우, 1+), 1인분",43625 ,2023-04-28
2023-04-24,영통구,개인서비스요금(외식비),돼지갈비(외식),국내산 200g,15250 ,2023-04-28
2023-04-24,영통구,개인서비스요금(외식비),짜장면,중화요리점 1그릇(보통),6150 ,2023-04-28
2023-04-24,영통구,개인서비스요금(외식비),짬뽕,중화요리점 1그릇(보통),8000 ,2023-04-28
2023-04-24,영통구,개인서비스요금(외식비),탕수육,"중화요리점 1그릇(중, 돼지고기)",20333 ,2023-04-28
2023-04-24,영통구,개인서비스요금(외식비),생선초밥,"일식집 1인분, 활어기준",16014 ,2023-04-28
2023-04-24,영통구,개인서비스요금(외식비),돈까스,"돈까스(국내산) 식당, 1인분",9440 ,2023-04-28
2023-04-24,영통구,개인서비스요금(외식비),햄버거,"전문점, 불고기 버거 1개",4433 ,2023-04-28
2023-04-24,영통구,개인서비스요금(외식비),피자,"전문점, 불고기 피자, 기본형(레귤러)",15980 ,2023-04-28
2023-04-24,영통구,개인서비스요금(외식비),커피(외식),"커피전문점, 일반 원두커피 1잔",3300 ,2023-04-28
2023-04-24,영통구,개인서비스요금(외식비),국산차(외식),녹차 1잔,4022 ,2023-04-28
2023-04-24,영통구,개인서비스요금(외식비),치킨,"튀김통닭, 후라이드",16780 ,2023-04-28
2023-04-24,영통구,개인서비스요금(외식비),칼국수,칼국수 전문점 1그릇,7833 ,2023-04-28
2023-04-24,영통구,개인서비스요금(외식비),조리라면(외식),분식집 1인분,3850 ,2023-04-28
2023-04-24,영통구,개인서비스요금(외식비),김밥,"일반김밥, 1줄",3289 ,2023-04-28
2023-04-24,영통구,"(세탁업,이미용업,숙박업등)",세탁료,"신사복, 상하 드라이클리닝 1회",7310 ,2023-04-28
2023-04-24,영통구,"(세탁업,이미용업,숙박업등)",의복수선료,"신사복 하의길의 수단(바지밑단줄임), 1회",4700 ,2023-04-28
2023-04-24,영통구,"(세탁업,이미용업,숙박업등)",목욕료,"일반 대중탕, 성인1회",9000 ,2023-04-28
2023-04-24,영통구,"(세탁업,이미용업,숙박업등)",이용료,"성인남성이발, 중류급 1회",12222 ,2023-04-28
2023-04-24,영통구,"(세탁업,이미용업,숙박업등)",미용료(커트),"성인여자커트, 중류급 1회(주택,아파트단지 등 일반업소)",16111 ,2023-04-28
2023-04-24,영통구,"(세탁업,이미용업,숙박업등)",미용료(파마),"성인여자 기본, 중류급 1회(주택,아파트단지 등 일반업소_)",47500 ,2023-04-28
2023-04-24,영통구,"(세탁업,이미용업,숙박업등)",찜질방이용료,성인1회(찜질복 대여료 포함),10333 ,2023-04-28
2023-04-24,영통구,"(세탁업,이미용업,숙박업등)",숙박(호텔),관광호텔 1급 기준 대여료 포함,117467 ,2023-04-28
2023-04-24,영통구,"(세탁업,이미용업,숙박업등)",숙박(여관),"갑류, 독방 1박, 욕실부설, 1일",42500 ,2023-04-28
2023-04-24,영통구,"(세탁업,이미용업,숙박업등)",콘도이용료,"약 82.65㎡ 회원기준,1일 사용기준",,2023-04-28
