기준일,시군구명,구분,품목,규격 및 단위,물가동향,데이터기준일자
2023-01-04,장안구,개인서비스요금(외식비),설렁탕,1인분(보통),8813 ,2023-01-25
2023-01-04,장안구,개인서비스요금(외식비),냉면,"물냉면,1인분(보통)",8000 ,2023-01-25
2023-01-04,장안구,개인서비스요금(외식비),비빕밥,1인분(보통),7000 ,2023-01-25
2023-01-04,장안구,개인서비스요금(외식비),갈비탕,1인분(보통),12350 ,2023-01-25
2023-01-04,장안구,개인서비스요금(외식비),삼계탕,"닭 1마리,1인분(보통)",14778 ,2023-01-25
2023-01-04,장안구,개인서비스요금(외식비),김치찌개,1인분(보통),7400 ,2023-01-25
2023-01-04,장안구,개인서비스요금(외식비),된장찌개,1인분(보통),7400 ,2023-01-25
2023-01-04,장안구,개인서비스요금(외식비),불고기,"쇠고기 200g(국내산육우), 공기밥 제외",13813 ,2023-01-25
2023-01-04,장안구,개인서비스요금(외식비),삼겹살(외식),"돼지고기 200g(국내산), 공기밥 제외",14860 ,2023-01-25
2023-01-04,장안구,개인서비스요금(외식비),등심구이(외식),"쇠고기 200g(한우, 1+), 1인분",46033 ,2023-01-25
2023-01-04,장안구,개인서비스요금(외식비),돼지갈비(외식),국내산 200g,13440 ,2023-01-25
2023-01-04,장안구,개인서비스요금(외식비),짜장면,중화요리점 1그릇(보통),6400 ,2023-01-25
2023-01-04,장안구,개인서비스요금(외식비),짬뽕,중화요리점 1그릇(보통),7750 ,2023-01-25
2023-01-04,장안구,개인서비스요금(외식비),탕수육,"중화요리점 1그릇(중, 돼지고기)",21990 ,2023-01-25
2023-01-04,장안구,개인서비스요금(외식비),생선초밥,"일식집 1인분, 활어기준",13280 ,2023-01-25
2023-01-04,장안구,개인서비스요금(외식비),돈까스,"돈까스(국내산) 식당, 1인분",8150 ,2023-01-25
2023-01-04,장안구,개인서비스요금(외식비),햄버거,"전문점, 불고기 버거 1개",3813 ,2023-01-25
2023-01-04,장안구,개인서비스요금(외식비),피자,"전문점, 불고기 피자, 기본형(레귤러)",13900 ,2023-01-25
2023-01-04,장안구,개인서비스요금(외식비),커피(외식),"커피전문점, 일반 원두커피 1잔",3070 ,2023-01-25
2023-01-04,장안구,개인서비스요금(외식비),국산차(외식),녹차 1잔,4000 ,2023-01-25
2023-01-04,장안구,개인서비스요금(외식비),치킨,"튀김통닭, 후라이드",15800 ,2023-01-25
2023-01-04,장안구,개인서비스요금(외식비),칼국수,칼국수 전문점 1그릇,7500 ,2023-01-25
2023-01-04,장안구,개인서비스요금(외식비),조리라면(외식),분식집 1인분,4150 ,2023-01-25
2023-01-04,장안구,개인서비스요금(외식비),김밥,"일반김밥, 1줄",2650 ,2023-01-25
2023-01-04,장안구,"(세탁업,이미용업,숙박업등)",세탁료,"신사복, 상하 드라이클리닝 1회",7340 ,2023-01-25
2023-01-04,장안구,"(세탁업,이미용업,숙박업등)",의복수선료,"신사복 하의길의 수단(바지밑단줄임), 1회",4100 ,2023-01-25
2023-01-04,장안구,"(세탁업,이미용업,숙박업등)",목욕료,"일반 대중탕, 성인1회",8250 ,2023-01-25
2023-01-04,장안구,"(세탁업,이미용업,숙박업등)",이용료,"성인남성이발, 중류급 1회",11100 ,2023-01-25
2023-01-04,장안구,"(세탁업,이미용업,숙박업등)",미용료(커트),"성인여자커트, 중류급 1회(주택,아파트단지 등 일반업소)",13000 ,2023-01-25
2023-01-04,장안구,"(세탁업,이미용업,숙박업등)",미용료(파마),"성인여자 기본, 중류급 1회(주택,아파트단지 등 일반업소_)",42000 ,2023-01-25
2023-01-04,장안구,"(세탁업,이미용업,숙박업등)",찜질방이용료,성인1회(찜질복 대여료 포함),10375 ,2023-01-25
2023-01-04,장안구,"(세탁업,이미용업,숙박업등)",숙박(호텔),관광호텔 1급 기준 대여료 포함,,2023-01-25
2023-01-04,장안구,"(세탁업,이미용업,숙박업등)",숙박(여관),"갑류, 독방 1박, 욕실부설, 1일",40833 ,2023-01-25
2023-01-04,장안구,"(세탁업,이미용업,숙박업등)",콘도이용료,"약 82.65㎡ 회원기준,1일 사용기준",,2023-01-25
2023-01-04,장안구,개인서비스요금(기타),영화관람료,"주중 상영시간, 1매(입장세 및 문예진흥기금 포함)",14000 ,2023-01-25
2023-01-04,장안구,개인서비스요금(기타),수영장이용료,"성인일반 입장료(체육기금포함),1회",9667 ,2023-01-25
2023-01-04,장안구,개인서비스요금(기타),볼링장이용료,"일반인, 평일 오후시간(신발제외), 1시간",4175 ,2023-01-25
2023-01-04,장안구,개인서비스요금(기타),골프연습장이용료,"초급반(남자),회비 레슨비(진흥기금 포함,의복 및 신발제외), 1개월",265000 ,2023-01-25
2023-01-04,장안구,개인서비스요금(기타),노래방이용료,"일반인, 저녁시간대,일반실,1시간",27200 ,2023-01-25
2023-01-04,장안구,개인서비스요금(기타),당구장이용료,"쿠션 당구대, 일반인, 저녁시간 1시간",9140 ,2023-01-25
2023-01-04,장안구,개인서비스요금(기타),운동경기관람료,"성인 경기입장료(축구,야구 등), 1회",12000 ,2023-01-25
2023-01-04,장안구,개인서비스요금(기타),PC방 이용료,기본시간 1회,1111 ,2023-01-25
2023-01-04,장안구,개인서비스요금(기타),택배수수료,"무게 20kg이하, 타지역 1개",7910 ,2023-01-25
2023-01-04,장안구,개인서비스요금(기타),사진촬영료,"반명함판 컬러 3*4㎝, 1조(8매)",19667 ,2023-01-25
2023-01-04,장안구,개인서비스요금(기타),사진인화료,"디지털 사진인화요금(현상료 포함), 1매",463 ,2023-01-25
2023-01-04,장안구,개인서비스요금(기타),공동주택관리비,"아파트, 개별부담금 제외한 전금액",148282 ,2023-01-25
2023-01-04,장안구,생필품 요금(농산물 8),사과,"상품, 1개",1840 ,2023-01-25
2023-01-04,장안구,생필품 요금(농산물 8),배,"상품, 1개",2581 ,2023-01-25
2023-01-04,장안구,생필품 요금(농산물 8),배추,"2kg(중간크기), 1포기",3275 ,2023-01-25
2023-01-04,장안구,생필품 요금(농산물 8),무,"1kg, 잎 없는것",1715 ,2023-01-25
2023-01-04,장안구,생필품 요금(농산물 8),양파,"작은망(까지않은것 1.5kg), 1망",3773 ,2023-01-25
2023-01-04,장안구,생필품 요금(농산물 8),상추,"적상추 ,100g",1787 ,2023-01-25
2023-01-04,장안구,생필품 요금(농산물 8),오이,"다다기오이,1개",1184 ,2023-01-25
2023-01-04,장안구,생필품 요금(농산물 8),호박,"애호박(중), 1개",2261 ,2023-01-25
2023-01-04,장안구,축산물(4),쇠고기,"한우불고기(1등급), 600g",26678 ,2023-01-25
2023-01-04,장안구,축산물(4),돼지고기,"생삼겹살(국내산), 600g",16110 ,2023-01-25
2023-01-04,장안구,축산물(4),닭고기,"육계(국내산), 1마리(1kg)",8209 ,2023-01-25
2023-01-04,장안구,축산물(4),달걀,"10개입, 1판 10개",3802 ,2023-01-25
2023-01-04,장안구,수산물(4),갈치,"생물(60cm), 1마리",5470 ,2023-01-25
2023-01-04,장안구,수산물(4),동태,"냉동, 1kg, 1마리",3753 ,2023-01-25
2023-01-04,장안구,수산물(4),오징어,"물오징어(생물) 25cm, 1마리",4698 ,2023-01-25
2023-01-04,장안구,수산물(4),고등어,"자반고등어 30cm,1마리",3699 ,2023-01-25
2023-01-04,권선구,개인서비스요금(외식비),설렁탕,1인분(보통),9778 ,2023-01-25
2023-01-04,권선구,개인서비스요금(외식비),냉면,"물냉면,1인분(보통)",8100 ,2023-01-25
2023-01-04,권선구,개인서비스요금(외식비),비빕밥,1인분(보통),7900 ,2023-01-25
2023-01-04,권선구,개인서비스요금(외식비),갈비탕,1인분(보통),14690 ,2023-01-25
2023-01-04,권선구,개인서비스요금(외식비),삼계탕,"닭 1마리,1인분(보통)",15090 ,2023-01-25
2023-01-04,권선구,개인서비스요금(외식비),김치찌개,1인분(보통),8040 ,2023-01-25
2023-01-04,권선구,개인서비스요금(외식비),된장찌개,1인분(보통),7800 ,2023-01-25
2023-01-04,권선구,개인서비스요금(외식비),불고기,"쇠고기 200g(국내산육우), 공기밥 제외",14300 ,2023-01-25
2023-01-04,권선구,개인서비스요금(외식비),삼겹살(외식),"돼지고기 200g(국내산), 공기밥 제외",14710 ,2023-01-25
2023-01-04,권선구,개인서비스요금(외식비),등심구이(외식),"쇠고기 200g(한우, 1+), 1인분",38467 ,2023-01-25
2023-01-04,권선구,개인서비스요금(외식비),돼지갈비(외식),국내산 200g,14052 ,2023-01-25
2023-01-04,권선구,개인서비스요금(외식비),짜장면,중화요리점 1그릇(보통),6000 ,2023-01-25
2023-01-04,권선구,개인서비스요금(외식비),짬뽕,중화요리점 1그릇(보통),7900 ,2023-01-25
2023-01-04,권선구,개인서비스요금(외식비),탕수육,"중화요리점 1그릇(중, 돼지고기)",23150 ,2023-01-25
2023-01-04,권선구,개인서비스요금(외식비),생선초밥,"일식집 1인분, 활어기준",14989 ,2023-01-25
2023-01-04,권선구,개인서비스요금(외식비),돈까스,"돈까스(국내산) 식당, 1인분",9380 ,2023-01-25
2023-01-04,권선구,개인서비스요금(외식비),햄버거,"전문점, 불고기 버거 1개",3980 ,2023-01-25
2023-01-04,권선구,개인서비스요금(외식비),피자,"전문점, 불고기 피자, 기본형(레귤러)",15110 ,2023-01-25
2023-01-04,권선구,개인서비스요금(외식비),커피(외식),"커피전문점, 일반 원두커피 1잔",3290 ,2023-01-25
2023-01-04,권선구,개인서비스요금(외식비),국산차(외식),녹차 1잔,4040 ,2023-01-25
2023-01-04,권선구,개인서비스요금(외식비),치킨,"튀김통닭, 후라이드",16100 ,2023-01-25
2023-01-04,권선구,개인서비스요금(외식비),칼국수,칼국수 전문점 1그릇,8300 ,2023-01-25
2023-01-04,권선구,개인서비스요금(외식비),조리라면(외식),분식집 1인분,3800 ,2023-01-25
2023-01-04,권선구,개인서비스요금(외식비),김밥,"일반김밥, 1줄",2850 ,2023-01-25
2023-01-04,권선구,"(세탁업,이미용업,숙박업등)",세탁료,"신사복, 상하 드라이클리닝 1회",7590 ,2023-01-25
2023-01-04,권선구,"(세탁업,이미용업,숙박업등)",의복수선료,"신사복 하의길의 수단(바지밑단줄임), 1회",4300 ,2023-01-25
2023-01-04,권선구,"(세탁업,이미용업,숙박업등)",목욕료,"일반 대중탕, 성인1회",8222 ,2023-01-25
2023-01-04,권선구,"(세탁업,이미용업,숙박업등)",이용료,"성인남성이발, 중류급 1회",13600 ,2023-01-25
2023-01-04,권선구,"(세탁업,이미용업,숙박업등)",미용료(커트),"성인여자커트, 중류급 1회(주택,아파트단지 등 일반업소)",16900 ,2023-01-25
2023-01-04,권선구,"(세탁업,이미용업,숙박업등)",미용료(파마),"성인여자 기본, 중류급 1회(주택,아파트단지 등 일반업소_)",53400 ,2023-01-25
2023-01-04,권선구,"(세탁업,이미용업,숙박업등)",찜질방이용료,성인1회(찜질복 대여료 포함),10500 ,2023-01-25
2023-01-04,권선구,"(세탁업,이미용업,숙박업등)",숙박(호텔),관광호텔 1급 기준 대여료 포함,70000 ,2023-01-25
2023-01-04,권선구,"(세탁업,이미용업,숙박업등)",숙박(여관),"갑류, 독방 1박, 욕실부설, 1일",41667 ,2023-01-25
2023-01-04,권선구,"(세탁업,이미용업,숙박업등)",콘도이용료,"약 82.65㎡ 회원기준,1일 사용기준",,2023-01-25
2023-01-04,권선구,개인서비스요금(기타),영화관람료,"주중 상영시간, 1매(입장세 및 문예진흥기금 포함)",14667 ,2023-01-25
2023-01-04,권선구,개인서비스요금(기타),수영장이용료,"성인일반 입장료(체육기금포함),1회",4167 ,2023-01-25
2023-01-04,권선구,개인서비스요금(기타),볼링장이용료,"일반인, 평일 오후시간(신발제외), 1시간",4320 ,2023-01-25
2023-01-04,권선구,개인서비스요금(기타),골프연습장이용료,"초급반(남자),회비 레슨비(진흥기금 포함,의복 및 신발제외), 1개월",232857 ,2023-01-25
2023-01-04,권선구,개인서비스요금(기타),노래방이용료,"일반인, 저녁시간대,일반실,1시간",29500 ,2023-01-25
2023-01-04,권선구,개인서비스요금(기타),당구장이용료,"쿠션 당구대, 일반인, 저녁시간 1시간",8370 ,2023-01-25
2023-01-04,권선구,개인서비스요금(기타),운동경기관람료,"성인 경기입장료(축구,야구 등), 1회",15000 ,2023-01-25
2023-01-04,권선구,개인서비스요금(기타),PC방 이용료,기본시간 1회,1120 ,2023-01-25
2023-01-04,권선구,개인서비스요금(기타),택배수수료,"무게 20kg이하, 타지역 1개",7680 ,2023-01-25
2023-01-04,권선구,개인서비스요금(기타),사진촬영료,"반명함판 컬러 3*4㎝, 1조(8매)",20222 ,2023-01-25
2023-01-04,권선구,개인서비스요금(기타),사진인화료,"디지털 사진인화요금(현상료 포함), 1매",678 ,2023-01-25
2023-01-04,권선구,개인서비스요금(기타),공동주택관리비,"아파트, 개별부담금 제외한 전금액",148381 ,2023-01-25
2023-01-04,권선구,생필품 요금(농산물 8),사과,"상품, 1개",1886 ,2023-01-25
2023-01-04,권선구,생필품 요금(농산물 8),배,"상품, 1개",3103 ,2023-01-25
2023-01-04,권선구,생필품 요금(농산물 8),배추,"2kg(중간크기), 1포기",2953 ,2023-01-25
2023-01-04,권선구,생필품 요금(농산물 8),무,"1kg, 잎 없는것",1687 ,2023-01-25
2023-01-04,권선구,생필품 요금(농산물 8),양파,"작은망(까지않은것 1.5kg), 1망",3974 ,2023-01-25
2023-01-04,권선구,생필품 요금(농산물 8),상추,"적상추 ,100g",1694 ,2023-01-25
2023-01-04,권선구,생필품 요금(농산물 8),오이,"다다기오이,1개",1346 ,2023-01-25
2023-01-04,권선구,생필품 요금(농산물 8),호박,"애호박(중), 1개",2108 ,2023-01-25
2023-01-04,권선구,축산물(4),쇠고기,"한우불고기(1등급), 600g",33140 ,2023-01-25
2023-01-04,권선구,축산물(4),돼지고기,"생삼겹살(국내산), 600g",15420 ,2023-01-25
2023-01-04,권선구,축산물(4),닭고기,"육계(국내산), 1마리(1kg)",8635 ,2023-01-25
2023-01-04,권선구,축산물(4),달걀,"10개입, 1판 10개",4121 ,2023-01-25
2023-01-04,권선구,수산물(4),갈치,"생물(60cm), 1마리",11985 ,2023-01-25
2023-01-04,권선구,수산물(4),동태,"냉동, 1kg, 1마리",4628 ,2023-01-25
2023-01-04,권선구,수산물(4),오징어,"물오징어(생물) 25cm, 1마리",5738 ,2023-01-25
2023-01-04,권선구,수산물(4),고등어,"자반고등어 30cm,1마리",5977 ,2023-01-25
2023-01-04,팔달구,개인서비스요금(외식비),설렁탕,1인분(보통),9378 ,2023-01-25
2023-01-04,팔달구,개인서비스요금(외식비),냉면,"물냉면,1인분(보통)",8200 ,2023-01-25
2023-01-04,팔달구,개인서비스요금(외식비),비빕밥,1인분(보통),7500 ,2023-01-25
2023-01-04,팔달구,개인서비스요금(외식비),갈비탕,1인분(보통),11600 ,2023-01-25
2023-01-04,팔달구,개인서비스요금(외식비),삼계탕,"닭 1마리,1인분(보통)",14200 ,2023-01-25
2023-01-04,팔달구,개인서비스요금(외식비),김치찌개,1인분(보통),7300 ,2023-01-25
2023-01-04,팔달구,개인서비스요금(외식비),된장찌개,1인분(보통),6850 ,2023-01-25
2023-01-04,팔달구,개인서비스요금(외식비),불고기,"쇠고기 200g(국내산육우), 공기밥 제외",14470 ,2023-01-25
2023-01-04,팔달구,개인서비스요금(외식비),삼겹살(외식),"돼지고기 200g(국내산), 공기밥 제외",15328 ,2023-01-25
2023-01-04,팔달구,개인서비스요금(외식비),등심구이(외식),"쇠고기 200g(한우, 1+), 1인분",42838 ,2023-01-25
2023-01-04,팔달구,개인서비스요금(외식비),돼지갈비(외식),국내산 200g,13800 ,2023-01-25
2023-01-04,팔달구,개인서비스요금(외식비),짜장면,중화요리점 1그릇(보통),5850 ,2023-01-25
2023-01-04,팔달구,개인서비스요금(외식비),짬뽕,중화요리점 1그릇(보통),7750 ,2023-01-25
2023-01-04,팔달구,개인서비스요금(외식비),탕수육,"중화요리점 1그릇(중, 돼지고기)",21600 ,2023-01-25
2023-01-04,팔달구,개인서비스요금(외식비),생선초밥,"일식집 1인분, 활어기준",15500 ,2023-01-25
2023-01-04,팔달구,개인서비스요금(외식비),돈까스,"돈까스(국내산) 식당, 1인분",9256 ,2023-01-25
2023-01-04,팔달구,개인서비스요금(외식비),햄버거,"전문점, 불고기 버거 1개",4313 ,2023-01-25
2023-01-04,팔달구,개인서비스요금(외식비),피자,"전문점, 불고기 피자, 기본형(레귤러)",16455 ,2023-01-25
2023-01-04,팔달구,개인서비스요금(외식비),커피(외식),"커피전문점, 일반 원두커피 1잔",3410 ,2023-01-25
2023-01-04,팔달구,개인서비스요금(외식비),국산차(외식),녹차 1잔,4000 ,2023-01-25
2023-01-04,팔달구,개인서비스요금(외식비),치킨,"튀김통닭, 후라이드",17340 ,2023-01-25
2023-01-04,팔달구,개인서비스요금(외식비),칼국수,칼국수 전문점 1그릇,6300 ,2023-01-25
2023-01-04,팔달구,개인서비스요금(외식비),조리라면(외식),분식집 1인분,3722 ,2023-01-25
2023-01-04,팔달구,개인서비스요금(외식비),김밥,"일반김밥, 1줄",3120 ,2023-01-25
2023-01-04,팔달구,"(세탁업,이미용업,숙박업등)",세탁료,"신사복, 상하 드라이클리닝 1회",7600 ,2023-01-25
2023-01-04,팔달구,"(세탁업,이미용업,숙박업등)",의복수선료,"신사복 하의길의 수단(바지밑단줄임), 1회",4111 ,2023-01-25
2023-01-04,팔달구,"(세탁업,이미용업,숙박업등)",목욕료,"일반 대중탕, 성인1회",8429 ,2023-01-25
2023-01-04,팔달구,"(세탁업,이미용업,숙박업등)",이용료,"성인남성이발, 중류급 1회",12000 ,2023-01-25
2023-01-04,팔달구,"(세탁업,이미용업,숙박업등)",미용료(커트),"성인여자커트, 중류급 1회(주택,아파트단지 등 일반업소)",13700 ,2023-01-25
2023-01-04,팔달구,"(세탁업,이미용업,숙박업등)",미용료(파마),"성인여자 기본, 중류급 1회(주택,아파트단지 등 일반업소_)",45500 ,2023-01-25
2023-01-04,팔달구,"(세탁업,이미용업,숙박업등)",찜질방이용료,성인1회(찜질복 대여료 포함),10100 ,2023-01-25
2023-01-04,팔달구,"(세탁업,이미용업,숙박업등)",숙박(호텔),관광호텔 1급 기준 대여료 포함,170500 ,2023-01-25
2023-01-04,팔달구,"(세탁업,이미용업,숙박업등)",숙박(여관),"갑류, 독방 1박, 욕실부설, 1일",30000 ,2023-01-25
2023-01-04,팔달구,"(세탁업,이미용업,숙박업등)",콘도이용료,"약 82.65㎡ 회원기준,1일 사용기준",-,2023-01-25
2023-01-04,팔달구,개인서비스요금(기타),영화관람료,"주중 상영시간, 1매(입장세 및 문예진흥기금 포함)",13333 ,2023-01-25
2023-01-04,팔달구,개인서비스요금(기타),수영장이용료,"성인일반 입장료(체육기금포함),1회",9250 ,2023-01-25
2023-01-04,팔달구,개인서비스요금(기타),볼링장이용료,"일반인, 평일 오후시간(신발제외), 1시간",5250 ,2023-01-25
2023-01-04,팔달구,개인서비스요금(기타),골프연습장이용료,"초급반(남자),회비 레슨비(진흥기금 포함,의복 및 신발제외), 1개월",193000 ,2023-01-25
2023-01-04,팔달구,개인서비스요금(기타),노래방이용료,"일반인, 저녁시간대,일반실,1시간",23900 ,2023-01-25
2023-01-04,팔달구,개인서비스요금(기타),당구장이용료,"쿠션 당구대, 일반인, 저녁시간 1시간",8450 ,2023-01-25
2023-01-04,팔달구,개인서비스요금(기타),운동경기관람료,"성인 경기입장료(축구,야구 등), 1회",14000 ,2023-01-25
2023-01-04,팔달구,개인서비스요금(기타),PC방 이용료,기본시간 1회,1211 ,2023-01-25
2023-01-04,팔달구,개인서비스요금(기타),택배수수료,"무게 20kg이하, 타지역 1개",6750 ,2023-01-25
2023-01-04,팔달구,개인서비스요금(기타),사진촬영료,"반명함판 컬러 3*4㎝, 1조(8매)",17750 ,2023-01-25
2023-01-04,팔달구,개인서비스요금(기타),사진인화료,"디지털 사진인화요금(현상료 포함), 1매",494 ,2023-01-25
2023-01-04,팔달구,개인서비스요금(기타),공동주택관리비,"아파트, 개별부담금 제외한 전금액",100170 ,2023-01-25
2023-01-04,팔달구,생필품 요금(농산물 8),사과,"상품, 1개",1952 ,2023-01-25
2023-01-04,팔달구,생필품 요금(농산물 8),배,"상품, 1개",3242 ,2023-01-25
2023-01-04,팔달구,생필품 요금(농산물 8),배추,"2kg(중간크기), 1포기",3656 ,2023-01-25
2023-01-04,팔달구,생필품 요금(농산물 8),무,"1kg, 잎 없는것",1954 ,2023-01-25
2023-01-04,팔달구,생필품 요금(농산물 8),양파,"작은망(까지않은것 1.5kg), 1망",4122 ,2023-01-25
2023-01-04,팔달구,생필품 요금(농산물 8),상추,"적상추 ,100g",1986 ,2023-01-25
2023-01-04,팔달구,생필품 요금(농산물 8),오이,"다다기오이,1개",1224 ,2023-01-25
2023-01-04,팔달구,생필품 요금(농산물 8),호박,"애호박(중), 1개",2177 ,2023-01-25
2023-01-04,팔달구,축산물(4),쇠고기,"한우불고기(1등급), 600g",29832 ,2023-01-25
2023-01-04,팔달구,축산물(4),돼지고기,"생삼겹살(국내산), 600g",16889 ,2023-01-25
2023-01-04,팔달구,축산물(4),닭고기,"육계(국내산), 1마리(1kg)",8538 ,2023-01-25
2023-01-04,팔달구,축산물(4),달걀,"10개입, 1판 10개",3874 ,2023-01-25
2023-01-04,팔달구,수산물(4),갈치,"생물(60cm), 1마리",7692 ,2023-01-25
2023-01-04,팔달구,수산물(4),동태,"냉동, 1kg, 1마리",4044 ,2023-01-25
2023-01-04,팔달구,수산물(4),오징어,"물오징어(생물) 25cm, 1마리",4462 ,2023-01-25
2023-01-04,팔달구,수산물(4),고등어,"자반고등어 30cm,1마리",3605 ,2023-01-25
2023-01-04,영통구,개인서비스요금(외식비),설렁탕,1인분(보통),9056 ,2023-01-25
2023-01-04,영통구,개인서비스요금(외식비),냉면,"물냉면,1인분(보통)",7500 ,2023-01-25
2023-01-04,영통구,개인서비스요금(외식비),비빕밥,1인분(보통),7500 ,2023-01-25
2023-01-04,영통구,개인서비스요금(외식비),갈비탕,1인분(보통),11778 ,2023-01-25
2023-01-04,영통구,개인서비스요금(외식비),삼계탕,"닭 1마리,1인분(보통)",14222 ,2023-01-25
2023-01-04,영통구,개인서비스요금(외식비),김치찌개,1인분(보통),7650 ,2023-01-25
2023-01-04,영통구,개인서비스요금(외식비),된장찌개,1인분(보통),7150 ,2023-01-25
2023-01-04,영통구,개인서비스요금(외식비),불고기,"쇠고기 200g(국내산육우), 공기밥 제외",16825 ,2023-01-25
2023-01-04,영통구,개인서비스요금(외식비),삼겹살(외식),"돼지고기 200g(국내산), 공기밥 제외",14956 ,2023-01-25
2023-01-04,영통구,개인서비스요금(외식비),등심구이(외식),"쇠고기 200g(한우, 1+), 1인분",42279 ,2023-01-25
2023-01-04,영통구,개인서비스요금(외식비),돼지갈비(외식),국내산 200g,14959 ,2023-01-25
2023-01-04,영통구,개인서비스요금(외식비),짜장면,중화요리점 1그릇(보통),6150 ,2023-01-25
2023-01-04,영통구,개인서비스요금(외식비),짬뽕,중화요리점 1그릇(보통),8000 ,2023-01-25
2023-01-04,영통구,개인서비스요금(외식비),탕수육,"중화요리점 1그릇(중, 돼지고기)",20450 ,2023-01-25
2023-01-04,영통구,개인서비스요금(외식비),생선초밥,"일식집 1인분, 활어기준",17000 ,2023-01-25
2023-01-04,영통구,개인서비스요금(외식비),돈까스,"돈까스(국내산) 식당, 1인분",8450 ,2023-01-25
2023-01-04,영통구,개인서비스요금(외식비),햄버거,"전문점, 불고기 버거 1개",4222 ,2023-01-25
2023-01-04,영통구,개인서비스요금(외식비),피자,"전문점, 불고기 피자, 기본형(레귤러)",16480 ,2023-01-25
2023-01-04,영통구,개인서비스요금(외식비),커피(외식),"커피전문점, 일반 원두커피 1잔",3340 ,2023-01-25
2023-01-04,영통구,개인서비스요금(외식비),국산차(외식),녹차 1잔,3889 ,2023-01-25
2023-01-04,영통구,개인서비스요금(외식비),치킨,"튀김통닭, 후라이드",15470 ,2023-01-25
2023-01-04,영통구,개인서비스요금(외식비),칼국수,칼국수 전문점 1그릇,7550 ,2023-01-25
2023-01-04,영통구,개인서비스요금(외식비),조리라면(외식),분식집 1인분,3550 ,2023-01-25
2023-01-04,영통구,개인서비스요금(외식비),김밥,"일반김밥, 1줄",2750 ,2023-01-25
2023-01-04,영통구,"(세탁업,이미용업,숙박업등)",세탁료,"신사복, 상하 드라이클리닝 1회",7120 ,2023-01-25
2023-01-04,영통구,"(세탁업,이미용업,숙박업등)",의복수선료,"신사복 하의길의 수단(바지밑단줄임), 1회",4600 ,2023-01-25
2023-01-04,영통구,"(세탁업,이미용업,숙박업등)",목욕료,"일반 대중탕, 성인1회",8750 ,2023-01-25
2023-01-04,영통구,"(세탁업,이미용업,숙박업등)",이용료,"성인남성이발, 중류급 1회",12375 ,2023-01-25
2023-01-04,영통구,"(세탁업,이미용업,숙박업등)",미용료(커트),"성인여자커트, 중류급 1회(주택,아파트단지 등 일반업소)",16800 ,2023-01-25
2023-01-04,영통구,"(세탁업,이미용업,숙박업등)",미용료(파마),"성인여자 기본, 중류급 1회(주택,아파트단지 등 일반업소_)",52500 ,2023-01-25
2023-01-04,영통구,"(세탁업,이미용업,숙박업등)",찜질방이용료,성인1회(찜질복 대여료 포함),14750 ,2023-01-25
2023-01-04,영통구,"(세탁업,이미용업,숙박업등)",숙박(호텔),관광호텔 1급 기준 대여료 포함,117067 ,2023-01-25
2023-01-04,영통구,"(세탁업,이미용업,숙박업등)",숙박(여관),"갑류, 독방 1박, 욕실부설, 1일",42500 ,2023-01-25
2023-01-04,영통구,"(세탁업,이미용업,숙박업등)",콘도이용료,"약 82.65㎡ 회원기준,1일 사용기준",,2023-01-25
2023-01-04,영통구,개인서비스요금(기타),영화관람료,"주중 상영시간, 1매(입장세 및 문예진흥기금 포함)",14000 ,2023-01-25
2023-01-04,영통구,개인서비스요금(기타),수영장이용료,"성인일반 입장료(체육기금포함),1회",4000 ,2023-01-25
2023-01-04,영통구,개인서비스요금(기타),볼링장이용료,"일반인, 평일 오후시간(신발제외), 1시간",6067 ,2023-01-25
2023-01-04,영통구,개인서비스요금(기타),골프연습장이용료,"초급반(남자),회비 레슨비(진흥기금 포함,의복 및 신발제외), 1개월",315000 ,2023-01-25
2023-01-04,영통구,개인서비스요금(기타),노래방이용료,"일반인, 저녁시간대,일반실,1시간",28000 ,2023-01-25
2023-01-04,영통구,개인서비스요금(기타),당구장이용료,"쿠션 당구대, 일반인, 저녁시간 1시간",10250 ,2023-01-25
2023-01-04,영통구,개인서비스요금(기타),운동경기관람료,"성인 경기입장료(축구,야구 등), 1회",,2023-01-25
2023-01-04,영통구,개인서비스요금(기타),PC방 이용료,기본시간 1회,1134 ,2023-01-25
2023-01-04,영통구,개인서비스요금(기타),택배수수료,"무게 20kg이하, 타지역 1개",8370 ,2023-01-25
2023-01-04,영통구,개인서비스요금(기타),사진촬영료,"반명함판 컬러 3*4㎝, 1조(8매)",21618 ,2023-01-25
2023-01-04,영통구,개인서비스요금(기타),사진인화료,"디지털 사진인화요금(현상료 포함), 1매",578 ,2023-01-25
2023-01-04,영통구,개인서비스요금(기타),공동주택관리비,"아파트, 개별부담금 제외한 전금액",151693 ,2023-01-25
2023-01-04,영통구,생필품 요금(농산물 8),사과,"상품, 1개",1734 ,2023-01-25
2023-01-04,영통구,생필품 요금(농산물 8),배,"상품, 1개",2639 ,2023-01-25
2023-01-04,영통구,생필품 요금(농산물 8),배추,"2kg(중간크기), 1포기",3099 ,2023-01-25
2023-01-04,영통구,생필품 요금(농산물 8),무,"1kg, 잎 없는것",2084 ,2023-01-25
2023-01-04,영통구,생필품 요금(농산물 8),양파,"작은망(까지않은것 1.5kg), 1망",4595 ,2023-01-25
2023-01-04,영통구,생필품 요금(농산물 8),상추,"적상추 ,100g",2101 ,2023-01-25
